Time,j10,j11,j12,j13,j14,j15,vel_j1,vel_j2,vel_j3,vel_j4,vel_j5,vel_j6,vel_pct_j1,vel_pct_j2,vel_pct_j3,vel_pct_j4,vel_pct_j5,vel_pct_j6,TCP_X,TCP_Y,TCP_Z
7.2988699331348945,-116.0539460201824,50.888569272689224,-58.9828857269975,-67.26625333106038,76.94598366765507,28.388122600887247,-1.588279929757582,-6.9052645444675775,-7.983215718041318,3.1345112942494486,1.723459756486333,-8.142110138450313,18,18,18,18,18,18,-473.47292484277074,-264.1299622925957,995.6807971298667
7.309084364193246,-116.06901603586593,50.82305031533513,-59.05863256722503,-67.23651226748615,76.96233630491604,28.310868128810466,-1.3678388210513086,-5.9468666301107325,-6.875206423862674,2.6994650961511364,1.4842567215463096,-7.012047513778794,15,15,15,15,15,15,-473.2122214429294,-262.67863546386536,995.9826169581294
7.319298795251597,-116.08188941085552,50.767081554276274,-59.12333837105446,-67.21110633082226,76.97630534356533,28.244874449072494,-1.1588272913913027,-5.0381603761874105,-5.824645941686102,2.2869754662837005,1.2574560466387146,-5.940577137042314,13,13,13,13,13,13,-472.9884630436775,-261.438980816457,996.2381736829797
7.329513226309948,-116.09268955881883,50.720126431688165,-59.17762345604635,-67.18979196102116,76.98802470111063,28.189508897584194,-0.9625675128254673,-4.18489410678366,-4.83817994176372,1.8996517451980528,1.0444924349745615,-4.9344769509953075,10,10,10,10,10,10,-472.79999125279426,-260.39906068668864,996.4509607624601
7.339727657368299,-116.10155356985305,50.68158892959579,-59.222176881980545,-67.17229860724986,76.99764313550136,28.144068699822565,-0.780415177480983,-3.3929618791120766,-3.922622577253526,1.5401694261750427,0.8468369627663914,-4.000696734701763,8,8,8,8,8,8,-472.6447966717672,-259.54563045879684,996.6245020855454
7.34994208842665,-116.10863255287337,50.65081208129256,-59.257758171812924,-67.15832805217747,77.00532461665831,28.10777921562023,-0.6137594975663954,-2.6684034835225856,-3.0849564842207964,1.2112701552338077,0.6659970792289682,-3.1463581035517385,7,7,7,7,7,7,-472.52052519074743,-258.86410580716057,996.7623838448991
7.360156519485002,-116.11409197800165,50.62707648275918,-59.28519903263272,-67.14755373626251,77.01124869800306,28.079792183955337,-0.46402320536465824,-2.0174044434972256,-2.332332781643299,0.9157617311380319,0.5035166065737136,-2.37875450925528,5,5,5,5,5,5,-472.4244851390852,-258.33852929951576,996.868288656424
7.370370950543352,-116.11811201895472,50.60959880408273,-59.30540507661938,-67.1396200820403,77.01561088798748,28.05918396774117,-0.3326625532400902,-1.446296015663365,-1.6720710714036422,0.656518105386209,0.36097574001844585,-1.705351239840853,3,3,3,3,3,3,-472.3536549611668,-257.95153649725023,996.946031142271
7.380585381601703,-116.12088789543319,50.597530300875256,-59.31935754199975,-67.13414181841046,77.01862302162337,28.04495379861608,-0.22116731363907027,-0.9615551897697029,-1.1116594382844052,0.4364793822109453,0.23999104777764116,-1.1337854196412571,2,2,2,2,2,2,-472.30469102891834,-257.68432169896147,996.9995940658358
7.390799812660054,-116.12263021550977,50.589955325693325,-59.32811501400482,-67.13070330492432,77.02051363201177,28.03602202173339,-0.13106077907890784,-0.5698046886994854,-0.65875444999179,0.2586518185866122,0.1422154710666073,-0.6718660093195382,1,1,1,1,1,1,-472.27393513810443,-257.51660347861156,997.0331639708992
7.401014243718405,-116.1235653180179,50.585889839456364,-59.3328151458274,-67.12885785607232,77.02152832187265,28.031228340550793,-0.06389976216453766,-0.2778129684830279,-0.32118115713197,0.12610782422447678,0.06933832410426614,-0.32757380585907586,0,0,0,0,0,0,-472.2574211654877,-257.42659016996794,997.0511651323073
7.411228674776757,-116.12393561494032,50.58427992286595,-59.334676379578354,-67.1281270655714,77.0219301350743,28.029330061620453,-0.036252329700111434,-0.15761196891085086,-0.1822160960630613,0.07154490511857504,0.03933779564940337,-0.18584284523500433,0,0,0,0,0,0,-472.2508802883138,-257.39094544570986,997.0582904722721
